path,status,reason
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle122.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle123.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle124.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle126.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle127.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle128.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle132.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle133.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle134.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle135.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle136.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle137.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle14.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle141.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle144.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle145.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle146.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle147.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle148.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle15.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle16.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle17.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle18.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle2.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle20.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle22.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle24.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle26.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle27_c.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle28.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle3.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle30.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle31.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle32.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle33_c.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle34.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle36.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle38.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle4.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle42.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle43.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle44.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle45.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle46.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle5.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle51.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle54.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle55.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle56.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle57.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle59.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle6.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle60.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle62.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle63.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle64.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle65.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle66.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle67.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle68.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle69.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle7.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle70.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle71.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle72.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle74.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle75.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle76.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle77.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle79.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle8.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle81.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle82.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle85.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle86.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle87.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle88.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle89.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle9.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle90.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle92.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle94.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle95.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__Ayrshirecattle97.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB01022024171527_front-png_jpg.rf.6f4c5f89d549e78a2e5b881d412dbed7.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB01022024172419_front-png_jpg.rf.17390cd5ebd66915f04e1c6e5f887719.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB01022024173639_left-png-2-_jpg.rf.ab30d488cc02dd12b9dc0835934ae439.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB01022024174914_front-png_jpg.rf.9d9486fb70d1c6a6bb16f105586ef245.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB01022024175336_front-png_jpg.rf.e7fd0a8ca8d7dce0beab85120d3b5708.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB02022024173235_front-png_jpg.rf.dcb32ea5ec98ac6cf2306411b8551fef.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB02022024173547_front-png_jpg.rf.c094530969f19fc80bbc61ebd7425d85.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB02022024173547_left-png_jpg_jpeg_jpg.rf.29a50dab48c27d4594f21a7f8ea474e5.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB02022024180604_front-png_jpg.rf.b893359967e7305b5ece9107f8659c5b.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB06022024123803_front-png_jpg.rf.8409a51eb624142cd362309ace1c3602.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB19012024102736_front-1-_png_jpg.rf.c863fd13624f42503a088becf5bba76b.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB19012024102736_front_png_jpg.rf.8174db804f6a05ff9bdf43134c76770f.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB19012024102736_left-1-_jpeg_jpg.rf.fbb55cee850f6c37b8e4dcd176828d14.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB19012024165901_front_png_jpg.rf.d09f8d0a4f53a59bbd2c35d0f99471f0.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB19012024174448_front_png.rf.8f8d95e4c046e027495838cb7a8342fb.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB19012024174918_front_png_jpg.rf.fea1570eb04cd9c95ce06be9ea634773.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB19012024174918_left_png_jpeg_jpg.rf.d1b951813dd965d9e9889d7fc89566ca.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB19012024175102_front_png_jpg.rf.03ec3748dbdb4481c6f924ea02fa96b2.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB19012024175102_left_png_jpeg_jpg.rf.de976a66d9a5f8adf5ded951bb511036.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB20012024131939_right_png_jpeg_jpg.rf.cf8ba7946411648cd42ecd092a2fd4d5.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB20012024132638_front_png_jpg.rf.58bc7ee487d82b9be9121d235b894eb1.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB20012024144744_left_png_jpeg_jpg.rf.980a97318f58f2e45bc567bb76dbe85b.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB20012024145742_left_png_jpeg_jpg.rf.7c99ecb3ae4aae9ebbd59d2fd528c1dd.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB24012024151720_front_png_jpg.rf.0d6e48d38ec7e82153e9a82baea5cb26.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB29012024090955_front_png_jpg.rf.3b1aeaaacdfefa9266eea89020d9d5ff.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB29012024091134_right_png_jpg.rf.1a411929b64fd3bb5a575d1baf271e8f.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB29012024091841_muzzle_png_jpg.rf.e3d3c8f37ac2184d50ff0d8280834da7.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BB29012024092257_muzzle_png_jpg.rf.2c803e1a0f08b671843c1108309e71f6.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle0.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle1.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle100.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle101_c.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle103.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle105.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle107.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle109.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle11.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle111.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle112.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle113.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle115.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle12.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle120_c.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle121.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle126_c.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle127_c.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle128_c.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle129.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle13.jpg,ok,
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\species_health\healthy_cattle\kaggle__devang03mgr__cattle-diseases-datasets__BrownSwisscattle130.jpg,ok,
